challenge_id;user_id;round_images;target_disease;target_image;success;selected_disease;selected_position;final_rank;time;shown_images;positive_feed;true_positive;negative_feed;true_negative
289_7;289;4;Alternaria;a3;True;Alternaria;1;[('Alternaria', 3), ('Penicillium', 1), ('Botrytis', 0), ('Mucor', 0)];187.018;['IMG_2669', 'DSS_GEOS_1_349', 'IMG_8072', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_7938', 'IMG_7451', 'DSS_MX_1_BRAEBURN_0020', 'IMG_6281', 'DSS_MX_1_FUJI_0001', 'IMG_3067', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'DSS_KA_1_012', 'DSS_GEOS_1_189', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_2039', 'IMG_2728', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_5853', 'IMG_2252', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'DSS_MX_1_FUJI_0034', 'IMG_3047', 'DSS_MX_1_GOLD_0008'];['18-DSS-MX-1-098_alternaria_morgenduft_outer_3', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_2252'];['18-DSS-MX-1-098_alternaria_morgenduft_outer_3', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', '18-DSS-KA-2-022_alternaria_fuji_outer_1'];[];[]
289_8;289;8;Mucor;mr2;False;Penicillium;1;[('Penicillium', 2), ('Botrytis', 1), ('Alternaria', 0), ('Mucor', 0)];52.451;['18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_1831', 'IMG_8267', 'IMG_8072', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'DSS_MX_1_GOLD_0010', 'DSS_MX_1_FUJI_0034', 'IMG_2712', 'IMG_2252', 'DSS_KA_1_102', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_2568', 'IMG_5853', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'DSS_MX_1_FUJI_0031', 'IMG_9580', 'IMG_2281', 'IMG_2039', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_3064', 'DSS_KA_1_107', 'DSS_MX_1_FUJI_0021', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'DSS_KA_1_012'];['DSS_MX_1_GOLD_0010', 'DSS_MX_1_FUJI_0031', 'DSS_MX_1_FUJI_0021'];[];[];[]
302_1;302;4;Alternaria;a1;True;Alternaria;1;[('Alternaria', 2.2), ('Botrytis', -1.6), ('Penicillium', -1.6), ('Mucor', -3.5)];223.984;['IMG_9279', 'IMG_9944', 'DSS_MX_1_GOLD_0010', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_2281', 'IMG_9162', 'IMG_2975', 'IMG_3064', 'IMG_6281', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'DSS_MX_1_FUJI_0034', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'IMG_2568', 'biosudtirol_039', 'IMG_5853', 'DSS_MX_1_FUJI_0031', 'IMG_3047', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'DSS_MX_1_FUJI_0001', 'IMG_2712', 'DSS_GEOS_1_189', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2'];['IMG_9944', 'DSS_MX_1_GOLD_0010', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_2975', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'IMG_5853', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'DSS_MX_1_FUJI_0001'];['18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', '18-DSS-BNL-1-001_alternaria_bonita_outer_4'];['IMG_9279', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_2281', 'IMG_9162', 'IMG_3064', 'IMG_6281', 'DSS_MX_1_FUJI_0034', 'DSS_MX_1_BRAEBURN_0020', 'IMG_2568', 'biosudtirol_039', 'DSS_MX_1_FUJI_0031', 'IMG_3047', 'IMG_2712', 'DSS_GEOS_1_189', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2'];['IMG_9279', 'IMG_2281', 'IMG_9162', 'IMG_3064', 'IMG_6281', 'DSS_MX_1_FUJI_0034', 'DSS_MX_1_BRAEBURN_0020', 'IMG_2568', 'biosudtirol_039', 'DSS_MX_1_FUJI_0031', 'IMG_3047', 'IMG_2712', 'DSS_GEOS_1_189']
314_1;314;4;Penicillium;pc2;False;Botrytis;1;[('Botrytis', 3), ('Mucor', 3), ('Alternaria', 0), ('Penicillium', 0)];127.109;['DSS_KA_1_012', 'DSS_KA_1_107', 'IMG_8906', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'biosudtirol_024', 'IMG_2712', 'IMG_6281', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'DSS_KA_1_102', 'DSS_MX_1_GOLD_0010', 'IMG_4974', 'IMG_2568', 'DSS_MX_1_FUJI_0021', 'DSS_MX_1_BRAEBURN_0040', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'IMG_2669', 'IMG_6415', 'DSS_MX_1_GOLD_0008', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_2728', 'DSS_MX_1_FUJI_0063', 'IMG_7451'];['DSS_KA_1_012', 'IMG_2712', 'DSS_MX_1_GOLD_0010', 'DSS_MX_1_BRAEBURN_0040', 'DSS_MX_1_GOLD_0008', 'IMG_7451'];[];[];[]
285_1;285;12;Alternaria;a1;True;Alternaria;1;[('Alternaria', -4.200000000000001), ('Penicillium', -5.100000000000001), ('Botrytis', -8.900000000000002), ('Mucor', -8.900000000000002)];801.328;['IMG_3047', 'IMG_6281', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'IMG_9162', 'IMG_9580', 'IMG_8906', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'DSS_MX_1_GOLD_0008', 'DSS_MX_1_BRAEBURN_0040', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_0175', 'DSS_MX_1_GOLD_0010', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_7938', 'DSS_GEOS_1_189', 'DSS_MX_1_BRAEBURN_0035', 'IMG_2669', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_2252', 'IMG_2568', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_3064', 'IMG_7921', 'DSS_KA_1_107', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_7938', 'DSS_GEOS_1_189', 'DSS_MX_1_BRAEBURN_0035', 'IMG_2669', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_2252', 'IMG_2568', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_3064', 'IMG_7921', 'DSS_KA_1_107', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_7938', 'DSS_GEOS_1_189', 'DSS_MX_1_BRAEBURN_0035', 'IMG_2669', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_2252', 'IMG_2568', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_3064', 'IMG_7921', 'DSS_KA_1_107'];['18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'IMG_9580', 'IMG_2252', 'IMG_2252', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_2252', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'DSS_KA_1_107'];['18-DSS-KA-3-008_alternaria_granny-smith_outer_1', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2'];['IMG_3047', 'IMG_6281', 'IMG_9162', 'IMG_8906', 'DSS_MX_1_GOLD_0008', 'DSS_MX_1_BRAEBURN_0040', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_0175', 'DSS_MX_1_GOLD_0010', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_7938', 'DSS_GEOS_1_189', 'DSS_MX_1_BRAEBURN_0035', 'IMG_2669', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_2568', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_3064', 'IMG_7921', 'DSS_KA_1_107', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_7938', 'DSS_GEOS_1_189', 'DSS_MX_1_BRAEBURN_0035', 'IMG_2669', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_2568', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_3064', 'IMG_7921', 'DSS_KA_1_107', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_7938', 'DSS_GEOS_1_189', 'DSS_MX_1_BRAEBURN_0035', 'IMG_2669', 'IMG_2568', 'IMG_3064', 'IMG_7921'];['IMG_3047', 'IMG_6281', 'IMG_9162', 'IMG_8906', 'DSS_MX_1_GOLD_0008', 'DSS_MX_1_BRAEBURN_0040', 'IMG_0175', 'DSS_MX_1_GOLD_0010', 'IMG_7938', 'DSS_GEOS_1_189', 'DSS_MX_1_BRAEBURN_0035', 'IMG_2669', 'IMG_2568', 'IMG_3064', 'IMG_7921', 'DSS_KA_1_107', 'IMG_7938', 'DSS_GEOS_1_189', 'DSS_MX_1_BRAEBURN_0035', 'IMG_2669', 'IMG_2568', 'IMG_3064', 'IMG_7921', 'DSS_KA_1_107', 'IMG_7938', 'DSS_GEOS_1_189', 'DSS_MX_1_BRAEBURN_0035', 'IMG_2669', 'IMG_2568', 'IMG_3064', 'IMG_7921']
285_2;285;8;Mucor;mr2;False;Botrytis;1;[('Botrytis', 0.30000000000000016), ('Mucor', 0.29999999999999993), ('Penicillium', -3.5), ('Alternaria', -5.4)];77.691;['IMG_2568', 'IMG_0175', 'IMG_2728', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_2281', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'IMG_0027', 'IMG_9580', 'IMG_6441', 'IMG_2712', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_8067', 'IMG_9944', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_8072', 'IMG_2669', 'IMG_2039', 'DSS_MX_1_GOLD_0008', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-KA-2-034_alternaria_fuji_outer_1', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_MX_1_FUJI_0021', 'IMG_3067', 'DSS_GEOS_1_189'];['IMG_2728', 'IMG_2281', 'IMG_8067', 'IMG_8072', 'IMG_2669', 'DSS_MX_1_FUJI_0021', 'IMG_3067'];['IMG_2728', 'IMG_2669', 'IMG_3067'];['IMG_2568', 'IMG_0175', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'IMG_0027', 'IMG_9580', 'IMG_6441', 'IMG_2712', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_9944', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_2039', 'DSS_MX_1_GOLD_0008', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-KA-2-034_alternaria_fuji_outer_1', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_GEOS_1_189'];['IMG_2568', 'IMG_0175', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'IMG_0027', 'IMG_6441', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_9944', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_2039', 'DSS_MX_1_GOLD_0008', '18-DSS-KA-2-034_alternaria_fuji_outer_1', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_GEOS_1_189']
311_1;311;12;Mucor;mr1;False;Botrytis;1;[('Botrytis', 4.1), ('Penicillium', 2.2), ('Mucor', 0.29999999999999993), ('Alternaria', -1.6)];73.03;['18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_7938', 'IMG_9580', 'IMG_3910', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'IMG_6281', 'biosudtirol_024', 'IMG_8394', 'DSS_KA_1_102', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'biosudtirol_483', 'DSS_MX_1_GOLD_0010', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'DSS_MX_1_FUJI_0031', 'IMG_3047', 'DSS_KA_1_012', 'DSS_MX_1_GOLD_0008', 'DSS_MX_1_FUJI_0058', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'DSS_KA_1_107', 'IMG_6438', 'IMG_9279', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2'];['18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_3910', 'DSS_MX_1_BRAEBURN_0035', 'IMG_6281', 'biosudtirol_024', 'IMG_8394', 'biosudtirol_483', 'DSS_MX_1_GOLD_0010', 'DSS_MX_1_FUJI_0031', 'IMG_3047', 'DSS_MX_1_GOLD_0008', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'IMG_6438', 'IMG_9279'];['DSS_MX_1_BRAEBURN_0035', 'IMG_3047', 'IMG_9279'];['IMG_7938', 'IMG_9580', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'DSS_KA_1_102', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'DSS_KA_1_012', 'DSS_MX_1_FUJI_0058', 'DSS_KA_1_107', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2'];['IMG_7938', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'DSS_MX_1_FUJI_0058', 'DSS_KA_1_107', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2']
311_2;311;8;Botrytis;bt1;False;Penicillium;1;[('Penicillium', 0.30000000000000016), ('Botrytis', -1.6), ('Alternaria', -3.5), ('Mucor', -3.5)];53.383;['18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_MX_1_BRAEBURN_0040', 'IMG_7955', 'IMG_7451', 'DSS_MX_1_FUJI_0001', 'DSS_KA_1_102', 'DSS_MX_1_GOLD_0010', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_8067', 'IMG_7938', 'DSS_MX_1_BRAEBURN_0020', 'DSS_MX_1_GOLD_0008', 'IMG_9279', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_9944', 'IMG_5853', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'biosudtirol_483', 'IMG_8267', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_6281', 'IMG_2975'];['DSS_MX_1_BRAEBURN_0040', 'DSS_MX_1_FUJI_0001', 'DSS_MX_1_GOLD_0010', 'IMG_7938', 'DSS_MX_1_GOLD_0008', 'biosudtirol_483', '18-DSS-BNL-1-002_alternaria_bonita_outer_2'];['DSS_MX_1_GOLD_0010', 'DSS_MX_1_GOLD_0008'];['18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'IMG_7955', 'IMG_7451', 'DSS_KA_1_102', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_8067', 'DSS_MX_1_BRAEBURN_0020', 'IMG_9279', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_9944', 'IMG_5853', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_8267', 'IMG_6281', 'IMG_2975'];['18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'IMG_7955', 'DSS_KA_1_102', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'DSS_MX_1_BRAEBURN_0020', 'IMG_9279', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_9944', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_8267', 'IMG_2975']
311_3;311;4;Alternaria;a3;True;Alternaria;1;[('Alternaria', 2.2), ('Mucor', 1.2000000000000002), ('Penicillium', 0.29999999999999993), ('Botrytis', -3.5)];60.354;['IMG_2252', 'IMG_3067', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_2568', 'DSS_MX_1_FUJI_0021', 'IMG_7451', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_2728', 'IMG_9279', 'IMG_7948', 'DSS_MX_1_GOLD_0008', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_0027', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_8394', 'IMG_2712', 'IMG_3910', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'DSS_MX_1_FUJI_0015', 'IMG_2669', 'IMG_8067', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'DSS_GEOS_1_154', 'DSS_KA_1_058'];['IMG_2252', 'IMG_7451', 'IMG_9279', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_0027', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_2712', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'DSS_MX_1_FUJI_0015', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'DSS_KA_1_058'];['18-DSS-MX-1-098_alternaria_morgenduft_outer_3', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1'];['IMG_3067', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_2568', 'DSS_MX_1_FUJI_0021', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_7948', 'DSS_MX_1_GOLD_0008', 'IMG_8394', 'IMG_3910', 'IMG_2669', 'IMG_8067', 'DSS_GEOS_1_154'];['IMG_3067', 'IMG_2568', 'DSS_MX_1_FUJI_0021', 'IMG_7948', 'DSS_MX_1_GOLD_0008', 'IMG_8394', 'IMG_3910', 'IMG_2669', 'IMG_8067', 'DSS_GEOS_1_154']
287_1;287;8;Botrytis;bt3;True;Botrytis;2;[('Penicillium', 2), ('Botrytis', 1), ('Alternaria', 0), ('Mucor', 0)];153.885;['IMG_0175', 'IMG_8067', 'IMG_2712', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'IMG_5866', 'IMG_7451', 'IMG_9580', 'IMG_1831', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_2252', 'DSS_KA_1_107', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_3910', 'IMG_6415', 'DSS_KA_1_058', 'DSS_KA_1_049', 'DSS_KA_1_102', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_2568', 'DSS_MX_1_FUJI_0063', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'IMG_9279', 'IMG_8394'];['IMG_0175', 'IMG_3910', 'DSS_KA_1_049'];['IMG_3910'];[];[]
287_2;287;12;Mucor;mr1;False;Penicillium;3;[('Mucor', 2), ('Botrytis', 1), ('Penicillium', 1), ('Alternaria', 0)];55.302;['DSS_KA_1_102', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_5866', 'IMG_3910', 'IMG_2281', 'IMG_7955', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'DSS_MX_1_BRAEBURN_0020', 'IMG_9580', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_MX_1_GOLD_0010', 'IMG_4891', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'IMG_8067', 'biosudtirol_483', 'DSS_MX_1_BRAEBURN_0040', 'DSS_GEOS_1_154', 'IMG_7451', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'IMG_3067', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_6281', 'IMG_0175', 'IMG_2712'];['DSS_KA_1_102', 'DSS_MX_1_GOLD_0010', 'biosudtirol_483', 'DSS_MX_1_BRAEBURN_0040'];['DSS_KA_1_102', 'DSS_MX_1_BRAEBURN_0040'];[];[]
287_3;287;12;Penicillium;pc2;True;Penicillium;2;[('Botrytis', 3), ('Penicillium', 1), ('Alternaria', 0), ('Mucor', 0)];61.053;['18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_6444', 'IMG_2568', 'DSS_MX_1_BRAEBURN_0040', 'IMG_8394', 'IMG_3047', 'IMG_9944', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_2669', 'DSS_KA_1_107', 'IMG_6438', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'DSS_GEOS_1_349', 'IMG_2975', 'DSS_GEOS_1_189', 'DSS_MX_1_GOLD_0008', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'DSS_MX_1_FUJI_0021', 'IMG_5853', 'IMG_4891', 'DSS_KA_1_012', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1'];['IMG_2568', 'IMG_8394', 'DSS_MX_1_GOLD_0008', 'DSS_MX_1_FUJI_0021'];['DSS_MX_1_FUJI_0021'];[];[]
287_4;287;8;Mucor;mr2;False;Botrytis;1;[('Botrytis', 3), ('Penicillium', 2), ('Alternaria', 0), ('Mucor', 0)];105.642;['18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_MX_1_GOLD_0010', 'IMG_3047', 'DSS_GEOS_1_154', 'IMG_2975', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'IMG_8267', 'IMG_2568', 'biosudtirol_483', 'IMG_3910', 'DSS_MX_1_BRAEBURN_0040', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_8072', 'DSS_MX_1_BRAEBURN_0035', 'IMG_9419', 'IMG_2281', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_0027', 'DSS_MX_1_BRAEBURN_0020', 'IMG_8394', 'IMG_2712', 'IMG_9944', '18-DSS-KA-2-031_alternaria_fuji_outer_1'];['DSS_MX_1_GOLD_0010', 'IMG_8267', 'biosudtirol_483', 'IMG_3910', 'IMG_2281'];[];[];[]
287_5;287;12;Alternaria;a2;False;Mucor;3;[('Alternaria', 2), ('Penicillium', 2), ('Mucor', 1), ('Botrytis', 0)];182.79;['DSS_MX_1_BRAEBURN_0035', 'biosudtirol_024', 'IMG_8394', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_3910', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_9279', 'IMG_2252', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'DSS_MX_1_GOLD_0010', 'IMG_7938', 'IMG_2975', 'DSS_KA_1_058', 'IMG_7955', 'DSS_GEOS_1_189', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'DSS_KA_1_107', 'IMG_0027', 'IMG_2712', 'IMG_9419', 'IMG_2568', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_3067'];['IMG_9279', 'IMG_2252', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'IMG_9419'];['18-DSS-KA-3-030_alternaria_granny-smith_outer_1', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1'];[];[]
287_6;287;4;Botrytis;bt2;True;Botrytis;1;[('Botrytis', 1.1), ('Mucor', 1.1), ('Penicillium', -0.8), ('Alternaria', -1.8)];119.989;['biosudtirol_483', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'IMG_8067', 'IMG_3047', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'biosudtirol_024', 'IMG_7451', 'IMG_3910', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_8906', 'IMG_8072', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'IMG_9944', 'IMG_1831', 'DSS_KA_1_107', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'IMG_2252', 'IMG_9279', 'DSS_KA_1_102', 'IMG_6438', 'IMG_6281', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3'];['IMG_3047', 'biosudtirol_024', 'IMG_3910', 'IMG_8072', 'DSS_KA_1_102'];['IMG_3910', 'IMG_8072'];['18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'IMG_2252', 'IMG_9279', 'IMG_6438', 'IMG_6281', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3'];['18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'IMG_2252', 'IMG_9279', 'IMG_6438', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3']
287_7;287;8;Botrytis;bt1;True;Botrytis;1;[('Botrytis', 1), ('Penicillium', 1), ('Alternaria', 0), ('Mucor', 0)];97.568;['DSS_MX_1_BRAEBURN_0020', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_8072', 'biosudtirol_483', 'DSS_MX_1_BRAEBURN_0040', 'IMG_7948', 'IMG_2568', '18-DSS-KA-3-008_alternaria_granny-smith_outer_1', 'DSS_MX_1_GOLD_0010', 'DSS_MX_1_BRAEBURN_0035', 'DSS_MX_1_FUJI_0058', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'IMG_8394', 'IMG_8267', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_2669', 'IMG_5853', 'IMG_7955', 'IMG_3047', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'IMG_7451', 'IMG_7938', 'IMG_2975'];['biosudtirol_483', 'DSS_MX_1_GOLD_0010'];['DSS_MX_1_GOLD_0010'];[];[]
